Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
AG-463-F15	Prochlorococcus (5)	18	730	228	57.46	0.15	0.00	1076628	0	69	69	22213	22213	15603	15603	81690	81690	40.6	2.29	86.54	11	1173	310	419	1	0	0	0
AG-463-I04	Prochlorococcus (5)	18	730	228	29.19	0.40	66.67	521117	0	69	69	10555	10555	7552	7552	29327	29327	39.7	3.31	87.76	11	618	514	213	3	0	0	0
AG-463-J16	Prochlorococcus (5)	18	730	228	31.27	0.00	0.00	717740	0	64	64	17262	17262	11214	11214	40869	40869	41.3	2.69	88.09	11	817	469	261	0	0	0	0
AG-463-L06	Prochlorococcus (5)	18	730	228	40.28	0.00	0.00	791672	0	45	45	37953	37953	17592	17592	68019	68019	39.1	2.05	89.52	11	866	412	318	0	0	0	0
AG-463-N15	Prochlorococcus (5)	18	730	228	41.66	0.00	0.00	840300	0	73	73	20212	20212	11510	11510	58696	58696	40.7	2.87	87.32	11	889	416	314	0	0	0	0
AG-463-P14	Prochlorococcus (5)	18	730	228	59.20	0.18	75.00	1135631	0	73	73	25500	25500	15556	15556	108540	108540	40.4	2.81	88.34	11	1236	299	427	4	0	0	0
AG-463-P23	Prochlorococcus (5)	18	730	228	36.91	1.02	100.00	823439	0	82	82	17610	17610	10041	10041	48822	48822	50.5	4.10	83.60	11	903	443	282	5	0	0	0
AG-469-F15	Prochlorococcus (5)	18	730	228	35.30	0.00	0.00	642928	0	60	60	13248	13248	10715	10715	46157	46157	31.4	2.87	89.11	11	788	452	278	0	0	0	0
AG-469-F22	Prochlorococcus (5)	18	730	228	60.70	0.00	0.00	1107030	0	80	80	22474	22474	13837	13837	75304	75304	31.2	2.20	87.75	11	1345	312	418	0	0	0	0
AG-469-M13	Prochlorococcus (5)	18	730	228	27.77	0.19	100.00	453706	0	68	68	8617	8617	6672	6672	19989	19989	31.9	2.74	91.12	11	573	509	219	2	0	0	0
AG-469-N22	Prochlorococcus (5)	18	730	228	43.38	0.00	0.00	769192	0	71	71	16865	16865	10833	10833	49987	49987	31.1	3.32	88.81	11	937	398	332	0	0	0	0
AG-670-J16	Prochlorococcus (5)	18	730	228	72.43	0.00	0.00	1283623	0	56	56	44148	44148	22921	22921	147228	147228	31.0	2.47	89.03	11	1532	199	531	0	0	0	0
AG-670-J21	Prochlorococcus (5)	18	730	228	42.75	0.15	0.00	712761	0	67	67	15920	15920	10638	10638	35671	35671	31.9	3.00	92.32	11	788	389	340	1	0	0	0
AG-670-K23	Prochlorococcus (5)	18	730	228	25.38	0.31	100.00	408127	0	43	43	13191	13191	9491	9491	26986	26986	31.1	2.30	88.88	11	528	568	157	5	0	0	0
AG-670-L08	Prochlorococcus (5)	18	730	228	89.45	0.44	0.00	1467150	0	53	53	57021	57021	27682	27682	109596	109596	31.1	2.19	90.23	11	1677	85	644	1	0	0	0
AG-670-L16	Prochlorococcus (5)	18	730	228	29.74	0.50	0.00	556390	0	49	49	20873	20873	11354	11354	41863	41863	31.9	4.62	86.99	11	685	477	251	1	1	0	0
AG-670-M15	Prochlorococcus (5)	18	730	228	69.53	0.11	0.00	1169690	0	75	75	23614	23614	15595	15595	74009	74009	31.6	2.47	90.95	11	1328	195	534	1	0	0	0
AG-670-M18	Prochlorococcus (5)	18	730	228	54.99	0.09	100.00	833491	0	83	83	18636	18636	10042	10042	57439	57439	32.0	2.87	91.51	11	996	317	412	1	0	0	0
AG-670-N10	Prochlorococcus (5)	18	730	228	90.78	0.00	0.00	1447806	0	62	62	49436	49436	23351	23351	125735	125735	30.8	2.49	90.20	11	1662	47	683	0	0	0	0
AG-670-O07	Prochlorococcus (5)	18	730	228	85.53	0.00	0.00	1488532	0	60	60	51426	51426	24808	24808	130231	130231	30.8	2.17	88.98	11	1793	92	638	0	0	0	0
AG-670-O09	Prochlorococcus (5)	18	730	228	36.94	0.12	100.00	653196	0	88	88	10412	10412	7422	7422	40124	40124	31.1	2.77	90.31	11	787	439	284	7	0	0	0
AG-670-O11	Prochlorococcus (5)	18	730	228	45.34	0.33	100.00	817477	0	73	73	16951	16951	11198	11198	47468	47468	31.4	2.28	90.38	11	961	327	400	3	0	0	0
AG-670-O13	Prochlorococcus (5)	18	730	228	62.67	0.16	0.00	1060280	0	66	66	26662	26662	16064	16064	54086	54086	30.8	3.44	90.01	11	1211	244	484	2	0	0	0
AG-670-O17	Prochlorococcus (5)	18	730	228	77.98	1.51	85.71	1387582	0	75	75	31805	31805	18501	18501	109502	109502	30.9	2.20	89.61	11	1594	136	587	7	0	0	0
AG-670-O19	Prochlorococcus (5)	18	730	228	46.37	0.08	0.00	746243	0	89	89	13233	13233	8384	8384	31633	31633	31.3	2.59	91.57	11	873	367	361	2	0	0	0
AG-673-I19	Prochlorococcus (5)	18	730	228	16.78	0.37	100.00	363745	0	45	45	9878	9878	8083	8083	33765	33765	31.6	8.31	88.51	11	445	598	130	2	0	0	0
AG-673-K21	Prochlorococcus (5)	18	730	228	47.99	0.00	0.00	727535	0	56	56	22565	22565	12991	12991	47780	47780	31.3	2.40	91.40	11	821	392	338	0	0	0	0
AG-673-K22	Prochlorococcus (5)	18	730	228	66.21	0.00	0.00	1195273	0	94	94	20937	20937	12715	12715	70840	70840	35.3	2.62	87.84	11	1420	258	472	0	0	0	0
AG-673-L20	Prochlorococcus (5)	18	730	228	80.86	0.00	0.00	1421661	0	54	54	60760	60760	26327	26327	165874	165874	30.7	2.78	89.00	11	1683	133	597	0	0	0	0
AG-673-L23	Prochlorococcus (5)	18	730	228	62.75	0.15	0.00	990430	0	43	43	86347	86347	23033	23033	207224	207224	31.4	1.77	89.19	11	1164	226	503	1	0	0	0
AG-673-M19	Prochlorococcus (5)	18	730	228	71.70	0.95	100.00	1080278	0	55	55	44500	44500	19641	19641	66312	66312	30.7	1.98	89.85	11	1283	245	479	6	0	0	0
AG-673-O02	Prochlorococcus (5)	18	730	228	86.75	0.44	0.00	1454258	0	47	47	65343	65343	30941	30941	193330	193330	30.9	2.42	89.98	11	1679	92	637	1	0	0	0
AG-673-O13	Prochlorococcus (5)	18	730	228	44.67	0.00	0.00	778053	0	68	68	17482	17482	11441	11441	51150	51150	31.4	2.35	87.95	11	961	378	352	0	0	0	0
AG-673-P17	Prochlorococcus (5)	18	730	228	41.52	0.11	100.00	648779	0	44	44	23303	23303	14744	14744	75644	75644	31.5	1.55	90.71	11	725	429	300	1	0	0	0
AG-676-J23	Prochlorococcus (5)	18	730	228	55.76	0.22	0.00	926484	0	36	36	51213	51213	25735	25735	164354	164354	31.3	2.55	90.35	11	1030	278	451	1	0	0	0
AG-676-L21	Prochlorococcus (5)	18	730	228	79.61	0.44	0.00	1366184	0	72	72	40225	40225	18974	18974	107876	107876	30.8	2.59	89.72	11	1598	166	563	1	0	0	0
AG-676-M04	Prochlorococcus (5)	18	730	228	71.77	0.00	0.00	1270658	0	70	70	34880	34880	18152	18152	78639	78639	30.6	2.40	88.67	11	1534	191	539	0	0	0	0
AG-676-M23	Prochlorococcus (5)	18	730	228	36.74	0.11	100.00	582872	0	56	56	15495	15495	10408	10408	60020	60020	30.9	3.50	90.30	11	678	456	273	1	0	0	0
AG-676-O21	Prochlorococcus (5)	18	730	228	71.52	0.08	100.00	1225825	0	70	70	34846	34846	17511	17511	148648	148648	30.9	2.62	90.32	11	1447	193	535	2	0	0	0
AG-676-P03	Prochlorococcus (5)	18	730	228	59.09	0.44	100.00	979831	0	64	64	26441	26441	15309	15309	71497	71497	31.4	2.31	90.06	11	1136	269	460	1	0	0	0
AG-676-P15-1	Prochlorococcus (5)	18	730	228	71.79	0.00	0.00	1147413	0	82	82	30071	30071	13992	13992	103675	103675	31.0	2.52	89.57	11	1383	248	482	0	0	0	0
AG-676-P23	Prochlorococcus (5)	18	730	228	69.84	0.00	0.00	1178708	0	63	63	34950	34950	18709	18709	67396	67396	31.1	2.10	89.27	11	1421	207	523	0	0	0	0
AG-679-I23	Prochlorococcus (5)	18	730	228	76.61	0.11	0.00	1470552	0	46	46	55815	55815	31968	31968	151394	151394	35.3	2.30	87.45	11	1699	147	582	1	0	0	0
AG-679-K21	Prochlorococcus (5)	18	730	228	67.93	0.05	0.00	1072530	0	74	74	28376	28376	14493	14493	99597	99597	31.0	4.29	89.74	11	1227	237	492	1	0	0	0
AG-679-M10	Prochlorococcus (5)	18	730	228	65.16	0.00	0.00	1007628	0	42	42	82124	82124	23991	23991	162867	162867	31.1	3.71	89.47	11	1201	239	491	0	0	0	0
AG-679-M23	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1645990	0	16	16	205765	205765	102874	102874	422116	422116	30.8	2.63	89.88	11	1907	0	730	0	0	0	0
AG-679-N02	Prochlorococcus (5)	18	730	228	62.08	0.00	0.00	1061470	0	58	58	33775	33775	18301	18301	96629	96629	31.0	2.88	90.43	11	1254	254	476	0	0	0	0
AG-679-N20	Prochlorococcus (5)	18	730	228	76.48	0.00	0.00	1313915	0	68	68	33058	33058	19322	19322	83530	83530	31.0	2.10	89.91	11	1549	155	575	0	0	0	0
AG-679-N22	Prochlorococcus (5)	18	730	228	68.09	0.19	100.00	1086122	0	75	75	26388	26388	14481	14481	83017	83017	31.1	4.45	90.62	11	1257	225	501	4	0	0	0
AG-679-O20	Prochlorococcus (5)	18	730	228	56.01	2.68	73.68	929447	0	68	68	24253	24253	13668	13668	68538	68538	31.3	2.17	90.22	11	1097	309	402	19	0	0	0
AG-679-P15	Prochlorococcus (5)	18	730	228	66.37	1.16	66.67	1077894	0	68	68	27230	27230	15851	15851	53017	53017	31.0	2.27	90.56	11	1245	203	521	6	0	0	0
AG-679-P16	Prochlorococcus (5)	18	730	228	48.43	0.88	100.00	828295	0	68	68	20670	20670	12180	12180	61752	61752	31.1	2.18	90.08	11	982	340	385	5	0	0	0
AG-683-K15	Prochlorococcus (5)	18	730	228	44.80	0.00	0.00	783804	0	41	41	40171	40171	19117	19117	136941	136941	31.0	2.67	87.94	11	924	412	318	0	0	0	0
AG-683-N17	Prochlorococcus (5)	18	730	228	29.45	0.66	100.00	581479	0	69	69	13934	13934	8427	8427	55041	55041	30.6	2.21	89.03	11	731	520	206	4	0	0	0
AG-683-O15	Prochlorococcus (5)	18	730	228	59.32	0.11	100.00	1063781	0	48	48	39647	39647	22162	22162	143747	143747	31.0	3.86	90.15	11	1270	259	470	1	0	0	0
AG-683-O20	Prochlorococcus (5)	18	730	228	28.00	0.00	0.00	416977	0	38	38	19248	19248	10973	10973	44642	44642	31.7	2.12	91.50	11	484	484	246	0	0	0	0
AG-686-I20	Prochlorococcus (5)	18	730	228	20.85	2.65	35.29	499721	0	57	57	16489	16489	8767	8767	33136	33136	39.1	12.70	88.52	11	561	561	154	14	1	0	0
AG-686-J21	Prochlorococcus (5)	18	730	228	94.41	0.00	0.00	1577724	0	32	32	115573	115573	49303	49303	292448	292448	30.9	1.84	90.14	11	1797	39	691	0	0	0	0
AG-686-L16	Prochlorococcus (5)	18	730	228	40.41	0.28	75.00	644424	0	56	56	20871	20871	11507	11507	90493	90493	31.8	2.35	90.39	11	737	371	355	4	0	0	0
AG-686-M10	Prochlorococcus (5)	18	730	228	65.93	0.29	66.67	1172240	0	97	97	16832	16832	12084	12084	66653	66653	30.8	2.39	90.14	11	1399	219	508	3	0	0	0
AG-686-O05	Prochlorococcus (5)	18	730	228	64.28	0.11	50.00	1088813	0	83	83	20688	20688	13118	13118	64666	64666	30.8	2.55	88.60	11	1362	274	454	2	0	0	0
AG-686-P08	Prochlorococcus (5)	18	730	228	59.97	0.00	0.00	941462	0	79	79	18926	18926	11917	11917	55538	55538	30.9	2.32	89.52	11	1139	302	428	0	0	0	0
AG-686-P11	Prochlorococcus (5)	18	730	228	23.39	0.95	75.00	348188	0	51	51	8180	8180	6827	6827	41496	41496	30.9	4.38	87.85	11	443	585	141	4	0	0	0
AG-686-P16	Prochlorococcus (5)	18	730	228	50.33	0.41	100.00	832312	0	87	87	14299	14299	9566	9566	35605	35605	31.2	2.73	89.52	11	1043	362	364	4	0	0	0
AG-686-P21	Prochlorococcus (5)	18	730	228	29.87	0.05	0.00	480860	0	66	66	9061	9061	7285	7285	23641	23641	31.7	2.58	91.21	11	560	513	216	1	0	0	0
AS9601	Prochlorococcus (5)	18	730	228	99.89	0.00	0.00	1669886	0	1	1	1669886	1669886	1669886	1669886	1669886	1669886	31.3	0.00	90.84	11	1891	1	729	0	0	0	0
B241_526B17	Prochlorococcus (5)	18	730	228	55.09	0.27	100.00	953382	0	52	52	46633	46633	18334	18334	109260	109260	31.5	2.50	90.85	11	1112	302	426	2	0	0	0
B241_526B19	Prochlorococcus (5)	18	730	228	25.82	0.07	100.00	379807	0	24	24	25959	25959	15825	15825	68664	68664	31.4	1.57	92.81	11	427	545	184	1	0	0	0
B241_526B22	Prochlorococcus (5)	18	730	228	48.39	0.22	0.00	732620	0	61	61	25482	25482	12010	12010	125448	125448	31.7	2.43	91.15	11	872	370	359	1	0	0	0
B241_526D20	Prochlorococcus (5)	18	730	228	75.64	0.00	0.00	1206692	0	39	39	144135	144135	30940	30940	194511	194511	31.3	2.42	90.90	11	1417	179	551	0	0	0	0
B241_526K3	Prochlorococcus (5)	18	730	228	55.04	0.00	0.00	891202	0	36	36	105893	105893	24755	24755	276166	276166	31.2	1.86	90.99	11	1054	353	377	0	0	0	0
B241_526N5	Prochlorococcus (5)	18	730	228	24.61	0.00	0.00	420716	0	31	31	20028	20028	13571	13571	56092	56092	31.0	2.37	89.68	11	484	545	185	0	0	0	0
B241_526N9	Prochlorococcus (5)	18	730	228	67.60	0.00	0.00	1204989	0	41	41	82490	82490	29389	29389	128052	128052	31.2	1.69	90.52	11	1441	240	490	0	0	0	0
B241_527E14	Prochlorococcus (5)	18	730	228	64.50	0.00	0.00	993141	0	40	40	54483	54483	24828	24828	103465	103465	31.2	1.62	92.04	11	1127	283	447	0	0	0	0
B241_527E15	Prochlorococcus (5)	18	730	228	36.18	0.11	100.00	541419	0	16	16	124348	124348	33838	33838	232091	232091	31.5	2.32	91.07	11	634	484	245	1	0	0	0
B241_527G5	Prochlorococcus (5)	18	730	228	59.32	0.00	0.00	961801	0	45	45	89141	89141	21373	21373	133272	133272	30.9	1.70	91.73	11	1143	322	408	0	0	0	0
B241_527I9	Prochlorococcus (5)	18	730	228	70.12	0.00	0.00	1095687	0	31	31	83546	83546	35344	35344	187263	187263	31.6	1.80	90.58	11	1258	238	492	0	0	0	0
B241_527L15	Prochlorococcus (5)	18	730	228	62.29	0.20	50.00	1066191	0	58	58	44466	44466	18382	18382	73840	73840	31.5	2.31	91.94	11	1191	264	462	4	0	0	0
B241_527L16	Prochlorococcus (5)	18	730	228	52.24	0.00	0.00	900570	0	36	36	72497	72497	25015	25015	129399	129399	31.1	2.85	91.06	11	1063	361	369	0	0	0	0
B241_527L22	Prochlorococcus (5)	18	730	228	90.95	0.80	0.00	1437417	0	39	39	156591	156591	36856	36856	336880	336880	31.3	2.66	91.37	11	1639	59	668	3	0	0	0
B241_527N11	Prochlorococcus (5)	18	730	228	80.87	0.00	0.00	1315966	0	51	51	79694	79694	25803	25803	316730	316730	31.3	3.40	90.68	11	1570	149	581	0	0	0	0
B241_527P5	Prochlorococcus (5)	18	730	228	78.97	0.07	100.00	1324756	6	46	46	106783	106783	28799	28798	304938	304938	31.2	1.84	90.62	11	1596	134	594	2	0	0	0
B241_528J14	Prochlorococcus (5)	18	730	228	61.18	0.00	0.00	1043581	0	50	50	66223	66223	20871	20871	106644	106644	31.1	2.63	91.57	11	1194	280	450	0	0	0	0
B241_528J8	Prochlorococcus (5)	18	730	228	89.11	0.00	0.00	1507741	0	36	36	170424	170424	41881	41881	225134	225134	31.2	2.33	90.56	11	1773	102	628	0	0	0	0
B241_528K19	Prochlorococcus (5)	18	730	228	79.70	0.44	100.00	1315885	0	66	66	48932	48932	19937	19937	116384	116384	31.3	2.06	90.36	11	1593	144	585	1	0	0	0
B241_528N17	Prochlorococcus (5)	18	730	228	90.33	0.00	0.00	1469229	0	28	28	140503	140503	52472	52472	289713	289713	31.2	3.30	91.19	11	1709	67	663	0	0	0	0
B241_528N20	Prochlorococcus (5)	18	730	228	65.14	0.22	0.00	1053266	1	40	40	49453	49453	26331	26331	127066	127066	31.4	1.84	91.32	11	1232	238	491	1	0	0	0
B241_528N8	Prochlorococcus (5)	18	730	228	73.60	0.00	0.00	1250213	0	45	45	59308	59308	27782	27782	146516	146516	31.3	2.22	91.33	11	1456	182	548	0	0	0	0
B241_528O2	Prochlorococcus (5)	18	730	228	88.80	0.23	100.00	1434672	17	50	51	82780	82780	28693	28130	198380	198380	31.0	2.42	90.19	11	1684	80	648	2	0	0	0
B241_528P14	Prochlorococcus (5)	18	730	228	58.00	0.00	0.00	995736	5	27	27	158770	158770	36879	36878	346589	346589	31.0	1.91	90.78	11	1210	347	383	0	0	0	0
B241_528P18	Prochlorococcus (5)	18	730	228	80.17	0.00	0.00	1341710	0	38	38	98349	98349	35308	35308	245336	245336	31.4	3.86	90.89	11	1583	124	606	0	0	0	0
B241_529B19	Prochlorococcus (5)	18	730	228	79.86	0.16	50.00	1338985	1	50	50	110726	110726	26779	26779	292405	292405	31.4	2.74	90.98	11	1548	131	597	2	0	0	0
B241_529C4	Prochlorococcus (5)	18	730	228	91.94	0.44	0.00	1517928	17	36	37	252660	252660	42164	41024	298751	298751	31.2	2.13	90.70	11	1785	61	668	1	0	0	0
B241_529D18	Prochlorococcus (5)	18	730	228	89.42	0.06	100.00	1430613	1	26	26	114818	114818	55023	55023	233178	233177	31.5	1.70	90.72	11	1681	69	660	1	0	0	0
B241_529J11	Prochlorococcus (5)	18	730	228	78.26	0.23	66.67	1247751	0	45	45	198383	198383	27727	27727	240532	240532	31.6	2.51	91.86	11	1423	138	589	3	0	0	0
B241_529J15	Prochlorococcus (5)	18	730	228	90.31	0.00	0.00	1537452	2	55	55	143513	143513	27953	27953	297607	297607	31.2	2.25	91.17	11	1829	64	666	0	0	0	0
B241_529J16	Prochlorococcus (5)	18	730	228	50.36	0.00	0.00	796501	0	34	34	52501	52501	23426	23426	107462	107462	31.8	1.99	92.24	11	917	316	414	0	0	0	0
B241_529O19	Prochlorococcus (5)	18	730	228	76.79	0.00	0.00	1244564	0	26	26	114765	114765	47867	47867	241711	241711	31.7	2.57	90.92	11	1443	124	606	0	0	0	0
B243_495D8	Prochlorococcus (5)	18	730	228	75.68	0.00	0.00	1145287	0	23	23	200938	200938	49795	49795	332876	332876	31.5	1.99	91.13	11	1325	158	572	0	0	0	0
B243_495G23	Prochlorococcus (5)	18	730	228	74.96	0.00	0.00	1286424	0	36	36	125614	125614	35734	35734	274846	274846	31.3	1.81	90.85	11	1473	158	572	0	0	0	0
B243_495I8	Prochlorococcus (5)	18	730	228	16.65	0.01	0.00	278269	0	29	29	15620	15620	9595	9595	34671	34671	32.7	1.94	93.22	11	332	587	142	1	0	0	0
B243_495K23	Prochlorococcus (5)	18	730	228	94.56	0.00	0.00	1555326	0	22	22	167995	167995	70696	70696	333926	333926	31.4	2.28	90.60	11	1802	31	699	0	0	0	0
B243_495L20	Prochlorococcus (5)	18	730	228	95.61	0.00	0.00	1522586	0	30	30	112037	112037	50752	50752	538731	538731	31.4	1.45	90.66	11	1753	19	711	0	0	0	0
B243_495N16	Prochlorococcus (5)	18	730	228	75.98	0.15	0.00	1309578	0	40	40	79795	79795	32739	32739	193273	193273	31.2	2.14	91.48	11	1532	137	592	1	0	0	0
B243_495N3	Prochlorococcus (5)	18	730	228	48.19	0.22	0.00	752754	0	55	55	22193	22193	13686	13686	73924	73924	31.3	2.32	91.01	11	877	376	353	1	0	0	0
B243_495N4	Prochlorococcus (5)	18	730	228	54.82	0.29	0.00	953833	0	56	56	41785	41785	17032	17032	105740	105740	31.5	2.70	91.06	11	1129	308	420	2	0	0	0
B243_495P20	Prochlorococcus (5)	18	730	228	56.89	0.00	0.00	875487	0	38	38	57064	57064	23039	23039	162613	162613	31.4	1.74	91.94	11	1038	309	421	0	0	0	0
B243_496A2	Prochlorococcus (5)	18	730	228	85.98	0.30	33.33	1332799	0	55	55	83961	83961	24232	24232	258826	258826	31.4	2.46	92.13	11	1556	78	649	3	0	0	0
B243_496E10	Prochlorococcus (5)	18	730	228	56.55	0.15	0.00	925928	0	50	50	56745	56745	18518	18518	164068	164068	31.3	2.77	91.79	11	1129	313	416	1	0	0	0
B243_496G15	Prochlorococcus (5)	18	730	228	77.68	0.22	0.00	1255027	0	33	33	101779	101779	38031	38031	177373	177373	31.2	2.26	91.76	11	1418	149	580	1	0	0	0
B243_496M6	Prochlorococcus (5)	18	730	228	46.44	0.00	0.00	781996	0	56	56	35547	35547	13964	13964	59652	59652	31.4	1.81	91.22	11	890	388	342	0	0	0	0
B243_496N4	Prochlorococcus (5)	18	730	228	82.94	0.88	100.00	1285881	0	67	67	60040	60040	19192	19192	180632	180632	31.5	2.68	91.28	11	1508	103	625	2	0	0	0
B243_497E17	Prochlorococcus (5)	18	730	228	29.47	0.44	100.00	494931	0	18	18	58624	58624	27496	27496	133404	133404	31.7	2.79	90.23	11	564	497	232	1	0	0	0
B243_497I20	Prochlorococcus (5)	18	730	228	64.70	0.11	100.00	969283	0	30	30	150532	150532	32309	32309	346023	346023	31.6	2.09	91.37	11	1106	250	479	1	0	0	0
B243_497J18	Prochlorococcus (5)	18	730	228	76.75	0.15	0.00	1294135	0	44	44	112061	112061	29412	29412	323072	323072	31.2	2.58	91.16	11	1519	148	581	1	0	0	0
B243_497N18	Prochlorococcus (5)	18	730	228	40.99	0.00	0.00	613403	0	18	18	81902	81902	34077	34077	104504	104504	31.8	1.60	91.07	11	732	462	268	0	0	0	0
B243_498A3	Prochlorococcus (5)	18	730	228	86.90	0.15	0.00	1369500	6	34	34	75535	75535	40279	40279	156782	156782	31.4	2.00	91.09	11	1614	95	634	1	0	0	0
B243_498B22	Prochlorococcus (5)	18	730	228	88.02	0.11	0.00	1404263	0	28	28	126314	126314	50152	50152	395727	395727	31.2	2.24	91.66	11	1623	79	650	1	0	0	0
B243_498B23	Prochlorococcus (5)	18	730	228	69.32	0.00	0.00	1097475	7	33	33	81393	81393	33256	33256	169712	169712	31.1	1.33	91.66	11	1289	246	484	0	0	0	0
B243_498C16	Prochlorococcus (5)	18	730	228	85.56	0.00	0.00	1352122	0	34	34	134534	134534	39768	39768	357509	357509	31.2	2.50	91.25	11	1621	118	612	0	0	0	0
B243_498F21	Prochlorococcus (5)	18	730	228	74.54	0.00	0.00	1224748	0	45	45	90667	90667	27216	27216	204695	204695	31.1	2.50	91.75	11	1403	171	559	0	0	0	0
B243_498G3	Prochlorococcus (5)	18	730	228	55.01	0.00	0.00	909658	0	42	42	55007	55007	21658	21658	182492	182492	31.1	2.77	91.08	11	1089	326	404	0	0	0	0
B243_498I20	Prochlorococcus (5)	18	730	228	90.08	0.00	0.00	1519301	0	24	24	252279	252279	63304	63304	540899	540899	31.3	1.73	90.63	11	1811	72	658	0	0	0	0
B243_498J20	Prochlorococcus (5)	18	730	228	42.18	0.00	0.00	704120	0	46	46	25562	25562	15306	15306	50463	50463	31.4	1.94	91.70	11	841	401	329	0	0	0	0
B243_498L10	Prochlorococcus (5)	18	730	228	70.25	0.88	50.00	1184921	3	39	39	103864	103864	30382	30382	137672	137672	31.0	2.00	90.89	11	1439	215	513	2	0	0	0
B243_498M14	Prochlorococcus (5)	18	730	228	54.88	0.22	100.00	897269	0	41	41	62417	62417	21884	21884	145736	145736	30.9	1.86	92.13	11	1071	358	371	1	0	0	0
B243_498N4	Prochlorococcus (5)	18	730	228	85.95	0.00	0.00	1365833	0	27	27	166606	166606	50586	50586	346321	346321	31.4	1.57	91.59	11	1597	109	621	0	0	0	0
B243_498N8	Prochlorococcus (5)	18	730	228	48.55	0.00	0.00	730093	0	40	40	65743	65743	18252	18252	130824	130824	31.3	2.33	91.01	11	873	381	349	0	0	0	0
B243_498P15	Prochlorococcus (5)	18	730	228	88.93	0.00	0.00	1399138	0	26	26	235357	235357	53813	53813	330132	330132	31.5	2.17	91.27	11	1632	63	667	0	0	0	0
B243_498P3	Prochlorococcus (5)	18	730	228	75.03	0.44	100.00	1333911	0	37	37	115703	115703	36051	36051	256521	256521	31.1	3.57	90.39	11	1551	153	576	1	0	0	0
B245a_518A17	Prochlorococcus (5)	18	730	228	94.00	0.04	0.00	1565950	2	37	37	209203	209203	42322	42322	397847	397847	31.3	2.11	90.61	11	1844	48	681	1	0	0	0
B245a_518A6	Prochlorococcus (5)	18	730	228	79.35	0.11	100.00	1274608	2	48	48	49598	49598	26554	26554	168885	168885	31.4	2.46	91.12	11	1502	146	583	1	0	0	0
B245a_518E10	Prochlorococcus (5)	18	730	228	74.67	0.00	0.00	1167764	0	22	22	323197	323197	53080	53080	325534	325534	31.5	2.44	92.76	11	1287	165	565	0	0	0	0
B245a_518I6	Prochlorococcus (5)	18	730	228	80.89	0.00	0.00	1232385	0	50	50	62438	62438	24647	24647	299899	299899	31.5	2.46	91.42	11	1422	122	608	0	0	0	0
B245a_518J7	Prochlorococcus (5)	18	730	228	72.51	0.04	0.00	1197025	1	44	44	71422	71422	27205	27205	274009	274009	31.5	2.01	91.52	11	1391	173	556	1	0	0	0
B245a_518K17	Prochlorococcus (5)	18	730	228	76.84	0.11	100.00	1258899	1	45	45	81981	81981	27975	27975	143704	143704	31.3	1.86	90.18	11	1497	170	559	1	0	0	0
B245a_518O7	Prochlorococcus (5)	18	730	228	78.89	0.22	0.00	1376043	2	36	36	154454	154454	38223	38223	622125	622125	31.2	2.13	91.02	11	1626	149	580	1	0	0	0
B245a_519A13	Prochlorococcus (5)	18	730	228	64.35	0.05	100.00	1062938	0	36	36	89767	89767	29526	29526	138630	138630	31.1	2.05	91.57	11	1250	259	470	1	0	0	0
B245a_519B7	Prochlorococcus (5)	18	730	228	45.76	0.07	100.00	662996	0	16	16	67479	67479	41437	41437	180612	180612	31.5	0.60	92.22	11	751	415	314	1	0	0	0
B245a_519C7	Prochlorococcus (5)	18	730	228	78.37	0.00	0.00	1237311	13	45	46	87440	87440	27495	26897	197437	197437	31.5	2.95	92.10	11	1423	135	595	0	0	0	0
B245a_519D13	Prochlorococcus (5)	18	730	228	74.15	0.11	0.00	1205656	0	58	58	105227	105227	20787	20787	190651	190651	31.3	2.96	91.09	11	1421	166	563	1	0	0	0
B245a_519E23	Prochlorococcus (5)	18	730	228	68.02	0.07	100.00	1043422	0	41	41	112041	112041	25449	25449	210347	210347	31.5	2.59	91.89	11	1213	211	518	1	0	0	0
B245a_519G16	Prochlorococcus (5)	18	730	228	72.44	0.00	0.00	1164172	0	41	41	76112	76112	28394	28394	131025	131025	31.1	2.32	90.63	11	1395	214	516	0	0	0	0
B245a_519L21	Prochlorococcus (5)	18	730	228	79.08	0.00	0.00	1281535	0	45	45	121317	121317	28478	28478	250840	250840	31.2	2.44	91.68	11	1486	149	581	0	0	0	0
B245a_519O11	Prochlorococcus (5)	18	730	228	71.78	0.66	100.00	1186051	0	40	40	64997	64997	29651	29651	259715	259715	31.2	2.09	91.76	11	1338	215	513	2	0	0	0
B245a_519O21	Prochlorococcus (5)	18	730	228	79.23	0.00	0.00	1180281	0	25	25	157246	157246	47211	47211	273894	273894	31.6	1.97	92.00	11	1332	134	596	0	0	0	0
B245a_520B18	Prochlorococcus (5)	18	730	228	76.52	0.07	0.00	1221062	0	51	51	46826	46826	23942	23942	129630	129630	31.4	1.99	91.86	11	1432	159	570	1	0	0	0
