genome_id	contig_id	start	end
AG_402_E17	AG_402_E17_c	2008139	2024709
AG_402_E17	AG_402_E17_c	92807	128418
AG_402_E17	AG_402_E17_c	463047	469887
AG_402_E17	AG_402_E17_c	734552	750656
AG_402_E17	AG_402_E17_c	995834	1231579
AG_402_E17	AG_402_E17_c	1321461	1343384
AG_402_E17	AG_402_E17_c	1382766	1410933
AG_402_E17	AG_402_E17_c	1423567	1505266
AG_402_E17	AG_402_E17_c	1601528	1625224
AG_402_G06	AG_402_G06_c	52494	82038
AG_402_G06	AG_402_G06_c	1627977	1653657
AG_402_G06	AG_402_G06_c	1784703	1791742
AG_402_G06	AG_402_G06_c	1895486	1915393
AG_402_G06	AG_402_G06_c	101436	129986
AG_402_G06	AG_402_G06_c	728558	742352
AG_402_G06	AG_402_G06_c	825081	873212
AG_402_G06	AG_402_G06_c	890555	894738
AG_402_G06	AG_402_G06_c	945318	974263
AG_402_G06	AG_402_G06_c	997945	1186058
AG_402_G06	AG_402_G06_c	1261333	1296855
AG_402_G06	AG_402_G06_c	1321851	1366244
AG_402_G08	AG_402_G08_c	36563	54591
AG_402_G08	AG_402_G08_c	1474040	1491378
AG_402_G08	AG_402_G08_c	1568739	1588540
AG_402_G08	AG_402_G08_c	1734445	1771969
AG_402_G08	AG_402_G08_c	1826221	1842760
AG_402_G08	AG_402_G08_c	73869	112196
AG_402_G08	AG_402_G08_c	686100	699453
AG_402_G08	AG_402_G08_c	780011	857480
AG_402_G08	AG_402_G08_c	876875	881053
AG_402_G08	AG_402_G08_c	933965	950114
AG_402_G08	AG_402_G08_c	1000108	1210110
AG_402_G08	AG_402_G08_c	1268957	1350143
AG_402_G08	AG_402_G08_c	1363313	1374427
AG_402_G10	AG_402_G10_c	360067	374309
AG_402_G10	AG_402_G10_c	551707	679359
AG_402_G10	AG_402_G10_c	729315	735908
AG_402_G10	AG_402_G10_c	828919	836593
AG_402_G10	AG_402_G10_c	884163	925943
AG_402_G10	AG_402_G10_c	1087578	1135248
AG_402_G10	AG_402_G10_c	1166080	1226078
AG_402_G10	AG_402_G10_c	1327429	1489546
AG_402_G19	AG_402_G19_c	36789	317012
AG_402_G19	AG_402_G19_c	1787053	1815839
AG_402_G19	AG_402_G19_c	1922393	1952539
AG_402_G19	AG_402_G19_c	459976	473154
AG_402_G19	AG_402_G19_c	498057	524355
AG_402_G19	AG_402_G19_c	735827	751201
AG_402_G19	AG_402_G19_c	829112	869211
AG_402_G19	AG_402_G19_c	888623	892791
AG_402_G19	AG_402_G19_c	943406	970784
AG_402_G19	AG_402_G19_c	994330	1238313
AG_402_G19	AG_402_G19_c	1602767	1629231
AG_402_G22	AG_402_G22_c	545869	631953
AG_402_G22	AG_402_G22_c	719853	749361
AG_402_G22	AG_402_G22_c	1067533	1113868
AG_402_G22	AG_402_G22_c	1137922	1176627
AG_402_G22	AG_402_G22_c	1192002	1211856
AG_402_G22	AG_402_G22_c	1330465	1379906
AG_402_I05	AG_402_I05_c	53299	87564
AG_402_I05	AG_402_I05_c	965356	1185773
AG_402_I05	AG_402_I05_c	1261501	1293373
AG_402_I05	AG_402_I05_c	1350389	1395486
AG_402_I05	AG_402_I05_c	1491814	1529301
AG_402_I05	AG_402_I05_c	1605453	1625249
AG_402_I05	AG_402_I05_c	1813224	1831445
AG_402_I05	AG_402_I05_c	152341	159566
AG_402_I05	AG_402_I05_c	373105	381723
AG_402_I05	AG_402_I05_c	405332	420157
AG_402_I05	AG_402_I05_c	459917	496933
AG_402_I05	AG_402_I05_c	704520	717658
AG_402_I05	AG_402_I05_c	795678	842868
AG_402_I05	AG_402_I05_c	862249	866559
AG_402_I05	AG_402_I05_c	912410	941762
AG_402_I20	AG_402_I20_c	36795	74375
AG_402_I20	AG_402_I20_c	1520529	1543219
AG_402_I20	AG_402_I20_c	1627404	1636634
AG_402_I20	AG_402_I20_c	1671183	1695836
AG_402_I20	AG_402_I20_c	1736271	1748660
AG_402_I20	AG_402_I20_c	1794682	1835680
AG_402_I20	AG_402_I20_c	93354	128414
AG_402_I20	AG_402_I20_c	727044	740644
AG_402_I20	AG_402_I20_c	817970	874753
AG_402_I20	AG_402_I20_c	894120	898316
AG_402_I20	AG_402_I20_c	926253	965275
AG_402_I20	AG_402_I20_c	997378	1163640
AG_402_I20	AG_402_I20_c	1247239	1294554
AG_402_I20	AG_402_I20_c	1321880	1402383
AG_402_I21	AG_402_I21_c	36940	61921
AG_402_I21	AG_402_I21_c	1319187	1345479
AG_402_I21	AG_402_I21_c	1361277	1427041
AG_402_I21	AG_402_I21_c	1520738	1546500
AG_402_I21	AG_402_I21_c	1623994	1648262
AG_402_I21	AG_402_I21_c	1807122	1834298
AG_402_I21	AG_402_I21_c	386327	391637
AG_402_I21	AG_402_I21_c	446225	457842
AG_402_I21	AG_402_I21_c	723075	736771
AG_402_I21	AG_402_I21_c	844790	871298
AG_402_I21	AG_402_I21_c	890684	894806
AG_402_I21	AG_402_I21_c	944796	973439
AG_402_I21	AG_402_I21_c	997098	1124937
AG_402_I21	AG_402_I21_c	1250537	1294199
AG_402_I22	AG_402_I22_c	37031	57094
AG_402_I22	AG_402_I22_c	509285	521354
AG_402_I22	AG_402_I22_c	737091	750337
AG_402_I22	AG_402_I22_c	995639	1123651
AG_402_I22	AG_402_I22_c	1318677	1366077
AG_402_I22	AG_402_I22_c	1424811	1500662
AG_402_I22	AG_402_I22_c	1607582	1655721
AG_402_I22	AG_402_I22_c	1921801	1946679
AG_402_J18	AG_402_J18_c	65604	108713
AG_402_J18	AG_402_J18_c	986895	1175203
AG_402_J18	AG_402_J18_c	1289418	1453223
AG_402_J18	AG_402_J18_c	1568720	1588498
AG_402_J18	AG_402_J18_c	175029	180718
AG_402_J18	AG_402_J18_c	394549	402061
AG_402_J18	AG_402_J18_c	463205	484568
AG_402_J18	AG_402_J18_c	686070	699261
AG_402_J18	AG_402_J18_c	735567	742908
AG_402_J18	AG_402_J18_c	795247	859655
AG_402_J18	AG_402_J18_c	879058	883234
AG_402_J18	AG_402_J18_c	934116	956298
AG_402_K04	AG_402_K04_c	37215	86521
AG_402_K04	AG_402_K04_c	1366460	1427012
AG_402_K04	AG_402_K04_c	1627368	1640575
AG_402_K04	AG_402_K04_c	104207	129434
AG_402_K04	AG_402_K04_c	728742	742193
AG_402_K04	AG_402_K04_c	842870	869411
AG_402_K04	AG_402_K04_c	888791	892931
AG_402_K04	AG_402_K04_c	943510	972363
AG_402_K04	AG_402_K04_c	996052	1172038
AG_402_K04	AG_402_K04_c	1255625	1281611
AG_402_K04	AG_402_K04_c	1306596	1346259
AG_402_K05	AG_402_K05_c	138520	192859
AG_402_K05	AG_402_K05_c	250501	258233
AG_402_K05	AG_402_K05_c	2209778	2212281
AG_402_K05	AG_402_K05_c	282006	289588
AG_402_K05	AG_402_K05_c	341921	372621
AG_402_K05	AG_402_K05_c	557596	740301
AG_402_K05	AG_402_K05_c	775397	930599
AG_402_K05	AG_402_K05_c	1029635	1119466
AG_402_K05	AG_402_K05_c	1154852	1172540
AG_402_K05	AG_402_K05_c	1226799	1267540
AG_402_K05	AG_402_K05_c	1772296	1805556
AG_402_K14	AG_402_K14_c	36818	63601
AG_402_K14	AG_402_K14_c	1424129	1508606
AG_402_K14	AG_402_K14_c	1611575	1655768
AG_402_K14	AG_402_K14_c	1735392	1754091
AG_402_K14	AG_402_K14_c	1787310	1817665
AG_402_K14	AG_402_K14_c	84229	130697
AG_402_K14	AG_402_K14_c	441950	470053
AG_402_K14	AG_402_K14_c	733263	751207
AG_402_K14	AG_402_K14_c	889429	898065
AG_402_K14	AG_402_K14_c	943655	971861
AG_402_K14	AG_402_K14_c	995643	1147399
AG_402_K14	AG_402_K14_c	1231290	1337017
AG_402_K14	AG_402_K14_c	1362006	1411812
AG_402_L09	AG_402_L09_c	36884	80394
AG_402_L09	AG_402_L09_c	1386672	1412896
AG_402_L09	AG_402_L09_c	1476592	1509219
AG_402_L09	AG_402_L09_c	1611377	1623348
AG_402_L09	AG_402_L09_c	1733147	1752935
AG_402_L09	AG_402_L09_c	1786984	1817503
AG_402_L09	AG_402_L09_c	1923647	1946197
AG_402_L09	AG_402_L09_c	2008152	2025536
AG_402_L09	AG_402_L09_c	100102	137703
AG_402_L09	AG_402_L09_c	384366	396087
AG_402_L09	AG_402_L09_c	734335	751169
AG_402_L09	AG_402_L09_c	843181	869777
AG_402_L09	AG_402_L09_c	888547	892721
AG_402_L09	AG_402_L09_c	943295	972301
AG_402_L09	AG_402_L09_c	995925	1187324
AG_402_L09	AG_402_L09_c	1321355	1356176
AG_402_L19	AG_402_L19_c	75951	83474
AG_402_L19	AG_402_L19_c	737014	751194
AG_402_L19	AG_402_L19_c	2008194	2016252
AG_402_L19	AG_402_L19_c	861632	972273
AG_402_L19	AG_402_L19_c	988819	1184334
AG_402_L19	AG_402_L19_c	1321283	1356382
AG_402_L19	AG_402_L19_c	1381386	1512845
AG_402_L19	AG_402_L19_c	1605097	1622275
AG_402_L19	AG_402_L19_c	1733491	1754091
AG_402_L19	AG_402_L19_c	1787074	1817485
AG_402_L19	AG_402_L19_c	1923708	1946233
AG_402_L20	AG_402_L20_c	60113	72875
AG_402_L20	AG_402_L20_c	1596116	1645612
AG_402_L20	AG_402_L20_c	1733095	1753263
AG_402_L20	AG_402_L20_c	1787029	1817659
AG_402_L20	AG_402_L20_c	1920754	1946478
AG_402_L20	AG_402_L20_c	2008821	2025388
AG_402_L20	AG_402_L20_c	96745	131420
AG_402_L20	AG_402_L20_c	413774	438607
AG_402_L20	AG_402_L20_c	843283	869780
AG_402_L20	AG_402_L20_c	889168	896649
AG_402_L20	AG_402_L20_c	944041	972215
AG_402_L20	AG_402_L20_c	995961	1228644
AG_402_L20	AG_402_L20_c	1311668	1355093
AG_402_L20	AG_402_L20_c	1389852	1488696
AG_402_M18	AG_402_M18_c	100625	127849
AG_402_M18	AG_402_M18_c	1788730	1812709
AG_402_M18	AG_402_M18_c	730525	744367
AG_402_M18	AG_402_M18_c	841010	867517
AG_402_M18	AG_402_M18_c	886915	891092
AG_402_M18	AG_402_M18_c	941712	970008
AG_402_M18	AG_402_M18_c	1007453	1169797
AG_402_M18	AG_402_M18_c	1253447	1289098
AG_402_M18	AG_402_M18_c	1511648	1538784
AG_402_M18	AG_402_M18_c	1616863	1637787
AG_402_M23	AG_402_M23_c	36914	65728
AG_402_M23	AG_402_M23_c	1378110	1400633
AG_402_M23	AG_402_M23_c	1431569	1509192
AG_402_M23	AG_402_M23_c	1606251	1650612
AG_402_M23	AG_402_M23_c	1730070	1750324
AG_402_M23	AG_402_M23_c	1783179	1820514
AG_402_M23	AG_402_M23_c	1920360	1948792
AG_402_M23	AG_402_M23_c	2007821	2024704
AG_402_M23	AG_402_M23_c	84647	130009
AG_402_M23	AG_402_M23_c	418824	466512
AG_402_M23	AG_402_M23_c	844031	870415
AG_402_M23	AG_402_M23_c	889806	893894
AG_402_M23	AG_402_M23_c	944558	971960
AG_402_M23	AG_402_M23_c	995553	1153954
AG_402_M23	AG_402_M23_c	1176176	1224746
AG_402_M23	AG_402_M23_c	1317379	1350792
AG_402_N09	AG_402_N09_c	36532	61546
AG_402_N09	AG_402_N09_c	1598980	1621651
AG_402_N09	AG_402_N09_c	1702148	1754083
AG_402_N09	AG_402_N09_c	1923201	1948041
AG_402_N09	AG_402_N09_c	1998941	2015514
AG_402_N09	AG_402_N09_c	81379	138922
AG_402_N09	AG_402_N09_c	413261	438317
AG_402_N09	AG_402_N09_c	738102	750993
AG_402_N09	AG_402_N09_c	843521	870099
AG_402_N09	AG_402_N09_c	889487	893650
AG_402_N09	AG_402_N09_c	995926	1186451
AG_402_N09	AG_402_N09_c	1321809	1355088
AG_402_N09	AG_402_N09_c	1376917	1412450
AG_402_N21	AG_402_N21_c	59700	72942
AG_402_N21	AG_402_N21_c	358430	386590
AG_402_N21	AG_402_N21_c	487672	559263
AG_402_N21	AG_402_N21_c	580542	626496
AG_402_N21	AG_402_N21_c	706771	800317
AG_402_N21	AG_402_N21_c	812814	826835
AG_402_N21	AG_402_N21_c	1016973	1035967
AG_402_N21	AG_402_N21_c	1382078	1481284
AG_402_O21	AG_402_O21_c	36815	49938
AG_402_O21	AG_402_O21_c	1428627	1502186
AG_402_O21	AG_402_O21_c	1632875	1655776
AG_402_O21	AG_402_O21_c	1733113	1754091
AG_402_O21	AG_402_O21_c	1787012	1811286
AG_402_O21	AG_402_O21_c	1923002	1947863
AG_402_O21	AG_402_O21_c	2009367	2025906
AG_402_O21	AG_402_O21_c	69049	119037
AG_402_O21	AG_402_O21_c	702369	708751
AG_402_O21	AG_402_O21_c	734325	747160
AG_402_O21	AG_402_O21_c	843355	870011
AG_402_O21	AG_402_O21_c	889378	893547
AG_402_O21	AG_402_O21_c	995750	1224738
AG_402_O21	AG_402_O21_c	1321263	1358085
AG_402_O21	AG_402_O21_c	1382644	1412238
AG_402_P16	AG_402_P16_c	84341	138303
AG_402_P16	AG_402_P16_c	1430785	1507063
AG_402_P16	AG_402_P16_c	1605296	1629922
AG_402_P16	AG_402_P16_c	1731994	1751987
AG_402_P16	AG_402_P16_c	1787298	1815928
AG_402_P16	AG_402_P16_c	1916442	1946565
AG_402_P16	AG_402_P16_c	413847	436944
AG_402_P16	AG_402_P16_c	460749	472248
AG_402_P16	AG_402_P16_c	812861	839227
AG_402_P16	AG_402_P16_c	858652	863158
AG_402_P16	AG_402_P16_c	944794	972262
AG_402_P16	AG_402_P16_c	995927	1231891
AG_402_P16	AG_402_P16_c	1321280	1359608
AG_402_P16	AG_402_P16_c	1384578	1415461
AG_402_P18	AG_402_P18_c	37047	70311
AG_402_P18	AG_402_P18_c	1380287	1412238
AG_402_P18	AG_402_P18_c	1443646	1498144
AG_402_P18	AG_402_P18_c	1605120	1654866
AG_402_P18	AG_402_P18_c	1732764	1752606
AG_402_P18	AG_402_P18_c	1787129	1795648
AG_402_P18	AG_402_P18_c	1917264	1947522
AG_402_P18	AG_402_P18_c	88057	129979
AG_402_P18	AG_402_P18_c	462626	472190
AG_402_P18	AG_402_P18_c	734923	749272
AG_402_P18	AG_402_P18_c	827309	870572
AG_402_P18	AG_402_P18_c	888978	893658
AG_402_P18	AG_402_P18_c	943591	972291
AG_402_P18	AG_402_P18_c	996190	1231768
AG_402_P18	AG_402_P18_c	1316025	1355272
AG_409_A10	AG_409_A10_c	36836	81563
AG_409_A10	AG_409_A10_c	1628028	1656634
AG_409_A10	AG_409_A10_c	1690690	1696397
AG_409_A10	AG_409_A10_c	1802450	1836258
AG_409_A10	AG_409_A10_c	1902974	1918016
AG_409_A10	AG_409_A10_c	99231	133030
AG_409_A10	AG_409_A10_c	695700	705026
AG_409_A10	AG_409_A10_c	730578	744006
AG_409_A10	AG_409_A10_c	820069	871292
AG_409_A10	AG_409_A10_c	935193	1135613
AG_409_A10	AG_409_A10_c	1245178	1294546
AG_409_A10	AG_409_A10_c	1321861	1345625
AG_409_A10	AG_409_A10_c	1529365	1549659
AG_409_A19	AG_409_A19_c	82976	141113
AG_409_A19	AG_409_A19_c	298553	530684
AG_409_A19	AG_409_A19_c	589780	858482
AG_409_A19	AG_409_A19_c	874535	892738
AG_409_A19	AG_409_A19_c	937409	1263034
AG_409_A19	AG_409_A19_c	1306864	1346707
AG_409_A19	AG_409_A19_c	2003905	2098852
AG_409_A19	AG_409_A19_c	2255815	2263377
AG_409_A23	AG_409_A23_c	558853	609604
AG_409_A23	AG_409_A23_c	636915	1076621
AG_409_A23	AG_409_A23_c	1133281	1145537
AG_409_A23	AG_409_A23_c	1317982	1376980
AG_409_B05	AG_409_B05_c	98973	107097
AG_409_B05	AG_409_B05_c	1130129	1141954
AG_409_B05	AG_409_B05_c	1523293	1537398
AG_409_B05	AG_409_B05_c	2211158	2264348
AG_409_B05	AG_409_B05_c	117028	124215
AG_409_B05	AG_409_B05_c	160595	173177
AG_409_B05	AG_409_B05_c	281962	383166
AG_409_B05	AG_409_B05_c	424016	489852
AG_409_B05	AG_409_B05_c	530696	566972
AG_409_B05	AG_409_B05_c	700351	718074
AG_409_B05	AG_409_B05_c	787609	810966
AG_409_B05	AG_409_B05_c	868826	1109099
AG_409_B13	AG_409_B13_c	130490	195929
AG_409_B13	AG_409_B13_c	2259506	2370674
AG_409_B13	AG_409_B13_c	258900	278283
AG_409_B13	AG_409_B13_c	296652	368986
AG_409_B13	AG_409_B13_c	425870	431606
AG_409_B13	AG_409_B13_c	962304	1208182
AG_409_B13	AG_409_B13_c	1483457	1528170
AG_409_B13	AG_409_B13_c	1664634	1678941
AG_409_B13	AG_409_B13_c	1986937	2012722
AG_409_B13	AG_409_B13_c	2036078	2045038
AG_409_B20	AG_409_B20_c	169013	178503
AG_409_B20	AG_409_B20_c	254122	398693
AG_409_B20	AG_409_B20_c	525399	544617
AG_409_B20	AG_409_B20_c	1498845	1537178
AG_409_B20	AG_409_B20_c	1643063	1683433
AG_409_B20	AG_409_B20_c	1988165	2002755
AG_409_C21	AG_409_C21_c	49367	57133
AG_409_C21	AG_409_C21_c	76079	99858
AG_409_C21	AG_409_C21_c	469496	523138
AG_409_C21	AG_409_C21_c	537751	577828
AG_409_C21	AG_409_C21_c	655414	681999
AG_409_C21	AG_409_C21_c	701474	864662
AG_409_C21	AG_409_C21_c	1182217	1312040
AG_409_C21	AG_409_C21_c	1487083	1525451
AG_409_D06	AG_409_D06_c	1378356	1438940
AG_409_D09	AG_409_D09_c	376039	387395
AG_409_D09	AG_409_D09_c	727894	790008
AG_409_D09	AG_409_D09_c	846013	870873
AG_409_D09	AG_409_D09_c	891555	1233483
AG_409_D09	AG_409_D09_c	1321390	1355555
AG_409_D09	AG_409_D09_c	1381603	1390745
AG_409_D09	AG_409_D09_c	1558279	1599724
AG_409_D09	AG_409_D09_c	1724336	1753431
AG_409_D09	AG_409_D09_c	1852653	1869950
AG_409_D14	AG_409_D14_c	101145	128336
AG_409_D14	AG_409_D14_c	627084	1345525
AG_409_D14	AG_409_D14_c	1370063	1427101
AG_409_D14	AG_409_D14_c	1522899	1543766
AG_409_D14	AG_409_D14_c	1627427	1648199
AG_409_D14	AG_409_D14_c	1801610	1828539
AG_409_D20	AG_409_D20_c	321557	495450
AG_409_D20	AG_409_D20_c	785878	1002310
AG_409_D20	AG_409_D20_c	1068903	1079516
AG_409_D20	AG_409_D20_c	1107590	1127936
AG_409_D20	AG_409_D20_c	1226521	1246045
AG_409_D20	AG_409_D20_c	1502100	1549198
AG_409_D20	AG_409_D20_c	1644815	1652259
AG_409_D20	AG_409_D20_c	1741025	1753474
AG_409_E05	AG_409_E05_c	130039	140137
AG_409_F19	AG_409_F19_c	359662	373043
AG_409_F19	AG_409_F19_c	551758	810918
AG_409_F19	AG_409_F19_c	829636	833994
AG_409_F19	AG_409_F19_c	1211944	1252272
AG_409_F19	AG_409_F19_c	1338872	1438749
AG_409_G20	AG_409_G20_c	48143	55869
AG_409_G20	AG_409_G20_c	987566	1180875
AG_409_G20	AG_409_G20_c	1225609	1244255
AG_409_G20	AG_409_G20_c	1509797	1525712
AG_409_G20	AG_409_G20_c	1657005	1671815
AG_409_G20	AG_409_G20_c	1980993	1995922
AG_409_G20	AG_409_G20_c	2020070	2036576
AG_409_G20	AG_409_G20_c	66645	136598
AG_409_G20	AG_409_G20_c	163062	292758
AG_409_G20	AG_409_G20_c	310043	369545
AG_409_G20	AG_409_G20_c	410508	417219
AG_409_G20	AG_409_G20_c	427984	447070
AG_409_G20	AG_409_G20_c	673173	689344
AG_409_G20	AG_409_G20_c	735136	740221
AG_409_G20	AG_409_G20_c	821541	882435
AG_409_I11	AG_409_I11_c	366393	392234
AG_409_I11	AG_409_I11_c	535488	576854
AG_409_I11	AG_409_I11_c	666203	715931
AG_409_I11	AG_409_I11_c	927684	941970
AG_409_I11	AG_409_I11_c	971343	998907
AG_409_I11	AG_409_I11_c	1128657	1281262
AG_409_I11	AG_409_I11_c	1401110	1416707
AG_409_I11	AG_409_I11_c	1443951	1537001
AG_409_I11	AG_409_I11_c	1615350	1697310
AG_409_I21	AG_409_I21_c	408178	565287
AG_409_I21	AG_409_I21_c	660265	1235916
AG_409_I21	AG_409_I21_c	1479815	1534128
AG_409_I21	AG_409_I21_c	1927699	1946145
AG_409_J03	AG_409_J03_c	36875	83949
AG_409_J03	AG_409_J03_c	102827	126284
AG_409_J03	AG_409_J03_c	729760	742635
AG_409_J03	AG_409_J03_c	835231	871295
AG_409_J03	AG_409_J03_c	890672	1222442
AG_409_J03	AG_409_J03_c	1522695	1545249
AG_409_J03	AG_409_J03_c	1627395	1648194
AG_409_J03	AG_409_J03_c	1681278	1692443
AG_409_J11	AG_409_J11_c	406689	431923
AG_409_J11	AG_409_J11_c	477501	511102
AG_409_J11	AG_409_J11_c	1004437	1021524
AG_409_J11	AG_409_J11_c	1630333	1697185
AG_409_J16	AG_409_J16_c	80985	136899
AG_409_J16	AG_409_J16_c	2247762	2255525
AG_409_J16	AG_409_J16_c	273936	281304
AG_409_J16	AG_409_J16_c	298996	346886
AG_409_J16	AG_409_J16_c	395679	405004
AG_409_J16	AG_409_J16_c	571777	638917
AG_409_J16	AG_409_J16_c	699720	707330
AG_409_J16	AG_409_J16_c	1132328	1532494
AG_409_J16	AG_409_J16_c	2047721	2135686
AG_409_J16	AG_409_J16_c	2223194	2237134
AG_409_J19	AG_409_J19_c	116634	167051
AG_409_J19	AG_409_J19_c	1399890	1410081
AG_409_J19	AG_409_J19_c	1649724	1659649
AG_409_J19	AG_409_J19_c	1739079	1743641
AG_409_J19	AG_409_J19_c	1769320	1772202
AG_409_J19	AG_409_J19_c	532065	563271
AG_409_J19	AG_409_J19_c	651117	659655
AG_409_J19	AG_409_J19_c	709345	736582
AG_409_J19	AG_409_J19_c	811630	838322
AG_409_J19	AG_409_J19_c	886216	894387
AG_409_J19	AG_409_J19_c	907689	1096762
AG_409_J19	AG_409_J19_c	1181249	1241630
AG_409_J19	AG_409_J19_c	1300237	1350502
AG_409_J23	AG_409_J23_c	354862	362873
AG_409_J23	AG_409_J23_c	544651	813121
AG_409_J23	AG_409_J23_c	1279420	1296175
AG_409_K04	AG_409_K04_c	550783	679413
AG_409_K04	AG_409_K04_c	881254	924472
AG_409_K04	AG_409_K04_c	1086659	1126474
AG_409_K04	AG_409_K04_c	1150377	1238643
AG_409_K04	AG_409_K04_c	1336574	1437813
AG_409_L14	AG_409_L14_c	49256	58239
AG_409_L14	AG_409_L14_c	415254	420266
AG_409_L14	AG_409_L14_c	661518	832980
AG_409_L14	AG_409_L14_c	978836	988003
AG_409_L14	AG_409_L14_c	1009142	1051256
AG_409_L14	AG_409_L14_c	1086292	1098785
AG_409_L14	AG_409_L14_c	1218252	1318397
AG_409_L14	AG_409_L14_c	1375497	1398074
AG_409_L14	AG_409_L14_c	1577750	1692576
AG_409_L18	AG_409_L18_c	89307	96823
AG_409_L18	AG_409_L18_c	1177176	1192650
AG_409_L18	AG_409_L18_c	1284518	1300584
AG_409_L18	AG_409_L18_c	1458215	1463292
AG_409_L18	AG_409_L18_c	1512465	1550436
AG_409_L18	AG_409_L18_c	1729583	1738472
AG_409_L18	AG_409_L18_c	1801284	1812852
AG_409_L18	AG_409_L18_c	2208105	2258297
AG_409_L18	AG_409_L18_c	107182	129258
AG_409_L18	AG_409_L18_c	254444	270134
AG_409_L18	AG_409_L18_c	314874	363288
AG_409_L18	AG_409_L18_c	577041	600888
AG_409_L18	AG_409_L18_c	650097	688121
AG_409_L18	AG_409_L18_c	762904	832358
AG_409_L18	AG_409_L18_c	853443	861920
AG_409_L18	AG_409_L18_c	958614	1132041
AG_409_L21	AG_409_L21_c	355535	374886
AG_409_L21	AG_409_L21_c	454571	821803
AG_409_L21	AG_409_L21_c	1020159	1204661
AG_409_L21	AG_409_L21_c	1224825	1257947
AG_409_L21	AG_409_L21_c	1355201	1438896
AG_409_L21	AG_409_L21_c	1612705	1621311
AG_409_M05	AG_409_M05_c	95903	109740
AG_409_M05	AG_409_M05_c	1730069	1818098
AG_409_M05	AG_409_M05_c	2007376	2061007
AG_409_M05	AG_409_M05_c	2091199	2134322
AG_409_M05	AG_409_M05_c	2251070	2258795
AG_409_M05	AG_409_M05_c	144757	164647
AG_409_M05	AG_409_M05_c	286997	358574
AG_409_M05	AG_409_M05_c	731347	738708
AG_409_M05	AG_409_M05_c	774029	786420
AG_409_M05	AG_409_M05_c	1051198	1144436
AG_409_M05	AG_409_M05_c	1232029	1271327
AG_409_M05	AG_409_M05_c	1486621	1501420
AG_409_M05	AG_409_M05_c	1547815	1563391
AG_409_N21	AG_409_N21_c	182192	231579
AG_409_N21	AG_409_N21_c	1744078	1753742
AG_409_N21	AG_409_N21_c	379066	440438
AG_409_N21	AG_409_N21_c	707716	713494
AG_409_N21	AG_409_N21_c	752708	796948
AG_409_N21	AG_409_N21_c	861110	888888
AG_409_N21	AG_409_N21_c	1002543	1108950
AG_409_N21	AG_409_N21_c	1187778	1223032
AG_409_N21	AG_409_N21_c	1302458	1343074
AG_409_N21	AG_409_N21_c	1361195	1372078
AG_409_O23	AG_409_O23_c	35843	175453
AG_409_O23	AG_409_O23_c	1807181	1822681
AG_409_O23	AG_409_O23_c	2231930	2247605
AG_409_O23	AG_409_O23_c	291278	357910
AG_409_O23	AG_409_O23_c	681492	692770
AG_409_O23	AG_409_O23_c	719874	749019
AG_409_O23	AG_409_O23_c	784979	842669
AG_409_O23	AG_409_O23_c	938650	1054698
AG_409_O23	AG_409_O23_c	1238217	1244573
AG_409_O23	AG_409_O23_c	1504304	1553824
AG_409_O23	AG_409_O23_c	1673077	1676604
AG_409_P01	AG_409_P01_c	261044	269386
AG_409_P01	AG_409_P01_c	2014212	2019074
AG_409_P01	AG_409_P01_c	2099856	2121099
AG_409_P01	AG_409_P01_c	2210689	2219681
AG_409_P01	AG_409_P01_c	2231827	2239678
AG_409_P01	AG_409_P01_c	288131	368068
AG_409_P01	AG_409_P01_c	517068	573596
AG_409_P01	AG_409_P01_c	770559	1032488
AG_409_P01	AG_409_P01_c	1179748	1195645
AG_409_P01	AG_409_P01_c	1313433	1328900
AG_409_P01	AG_409_P01_c	1388722	1448974
AG_409_P01	AG_409_P01_c	1547817	1570789
AG_409_P01	AG_409_P01_c	1718148	1793961
AG_409_P03	AG_409_P03_c	53335	61087
AG_409_P03	AG_409_P03_c	1727810	1860303
AG_409_P03	AG_409_P03_c	71814	84947
AG_409_P03	AG_409_P03_c	363115	388023
AG_409_P03	AG_409_P03_c	416766	431825
AG_409_P03	AG_409_P03_c	472421	511382
AG_409_P03	AG_409_P03_c	608600	623647
AG_409_P03	AG_409_P03_c	717606	746906
AG_409_P03	AG_409_P03_c	777352	835021
AG_409_P03	AG_409_P03_c	1086850	1268212
AG_409_P19	AG_409_P19_c	707944	903976
AG_409_P19	AG_409_P19_c	1263875	1272709
AG_409_P19	AG_409_P19_c	1472787	1509115
AG_409_P19	AG_409_P19_c	1607371	1655004
AG_409_P19	AG_409_P19_c	1923544	1944185
AG_412_G19	AG_412_G19_c	36991	49621
AG_412_G19	AG_412_G19_c	1428529	1452479
AG_412_G19	AG_412_G19_c	1516666	1551964
AG_412_G19	AG_412_G19_c	68860	94368
AG_412_G19	AG_412_G19_c	377736	395108
AG_412_G19	AG_412_G19_c	673749	687089
AG_412_G19	AG_412_G19_c	825502	829676
AG_412_G19	AG_412_G19_c	880254	909580
AG_412_G19	AG_412_G19_c	933175	1123730
AG_412_G19	AG_412_G19_c	1206562	1255801
AG_412_G19	AG_412_G19_c	1283155	1305647
AG_412_O03	AG_412_O03_c	36592	91411
AG_412_O03	AG_412_O03_c	1532134	1551972
AG_412_O03	AG_412_O03_c	1643285	1650484
AG_412_O03	AG_412_O03_c	1704266	1742690
